year,subject,number,question,pass,dis
114,自然,21,21.購買高濃度的酒精，可自行稀釋及分裝成消毒用酒精，但並非所有的塑膠容器都適合盛裝高濃度酒精，有些會被乙醇溶解或腐蝕而使容器變輕。下列研究將三種為熱塑性聚合物材質的容器，分別在50℃和70℃的溫度下，浸入高濃度的酒精中，容器的質量變化率如圖(十一)：圖(十一)僅依據上述資訊，下列說明何者最合理？(A)三種材質中，PET最適合盛裝高濃度酒精(B)在兩種溫度下，PP都是最不適合盛裝高濃度酒精(C)鏈狀聚合物的材質比網狀聚合物更適合盛裝高濃度酒精(D)與50℃相比，三種材質皆是在70℃的條件下容器耗損率較高,0.65,0.56
114,自然,22,22.圖(十二)為某植物的莖部剖面示意圖。若想利用某儀器探測其蒸散作用的速率，關於實驗所需探測的圖中部位及對應理由，下列何者最合理？(A)甲，因為它是運輸水分的部位(B)甲，因為它是運輸有機養分的部位(C)乙，因為它是運輸水分的部位(D)乙，因為它是運輸有機養分的部位,0.65,0.58
114,自然,23,23.下列選項為四種在海面上的等壓線分布圖，已知各圖中涵蓋的空間範圍皆相同，數值代表該等壓線的氣壓，單位為百帕。根據等壓線上的數值推論，下列哪張圖中的甲處風速最大？(A)(B)(C)(D),0.5,0.49
114,自然,24,24.表(四)為部分鳥類資料，推論表中所有表(四)鳥類在分類上的敘述，何者是可能的？(A)最多包含3個目、4個屬(B)最多包含3個目、6個屬(C)最多包含4個目、4個屬(D)最多包含4個目、6個屬,0.56,0.41
114,自然,26,26.阿偉想要藉由實驗比較鋁和銅的比熱大小關係，若加熱條件相同，且忽略熱量散失，則下列四種方式，哪一種最合理？(A)分別加熱相同體積的鋁和銅，先開始熔化者比熱較小(B)分別加熱相同體積的鋁和銅，溫度上升較快者比熱較小(C)分別加熱相同質量的鋁和銅，先開始熔化者比熱較小(D)分別加熱相同質量的鋁和銅，溫度上升較快者比熱較小,0.62,0.57
114,自然,27,27.博物館展示一臺19世紀的骨董複式顯微鏡，如圖(十三)。小文根據博物館提供的說明，比較該顯微鏡和現代複式顯微鏡各構造的功能，何者差異最大？圖(十三)28.有些物質可使棕色的碘液進行還原反應，反應後溶液呈無色，例如許多水果所含有的維生素C。圖(十四)以維生素C和綠茶茶水分別進行實驗：圖(十四)僅依據本實驗結果，下列推論何者最合理？(A)綠茶茶水中必定含有維生素C(B)綠茶茶水中必定含有能被氧化的物質(C)綠茶茶水進行氧化反應，維生素C進行還原反應(D)因實驗結果溶液顏色改變，故綠茶茶水可做為酸鹼指示劑,0.42,0.22
114,自然,28,28.有些物質可使棕色的碘液進行還原反應，反應後溶液呈無色，例如許多水果所含有的維生素C。圖(十四)以維生素C和綠茶茶水分別進行實驗：圖(十四)僅依據本實驗結果，下列推論何者最合理？(A)綠茶茶水中必定含有維生素C(B)綠茶茶水中必定含有能被氧化的物質(C)綠茶茶水進行氧化反應，維生素C進行還原反應(D)因實驗結果溶液顏色改變，故綠茶茶水可做為酸鹼指示劑,0.57,0.57
114,自然,29,29.甲、乙、丙三個相同的試管中，分別裝有密度不同的X、Y兩種液體，兩種液體不發生化學反應且互不相溶，所占體積及靜止平衡時的狀態如圖(十五)。若裝有液體的甲、乙、丙三試管，其總質量分別為m、m、m，則下列關係何者正甲乙丙確？(A)m＝m＝m甲乙丙(B)m＞m＞m甲丙乙(C)m＞m＞m乙甲丙(D)m＞m＞m,0.54,0.62
114,自然,30,30.假設孔雀魚的黑眼睛及紅眼睛由一對遺傳因子所控制，遺傳因子有顯性A與隱性a兩種。將甲、乙兩隻黑眼睛孔雀魚交配，所生下的眾多子代有黑眼睛及紅眼睛兩種，其中任意選擇兩隻黑眼睛的子代標記為丙、丁，此過程如圖(十六)。在不考慮突變的情況下，推測甲、乙、丙、丁中，哪兩隻控制眼睛顏色性狀的基因型一定相同？(A)甲、乙(B)甲、丙(C)乙、丁(D)丙、丁,0.63,0.64
114,自然,33,33.如圖(十八)，地質鑽探是以鑽頭從地表垂直向下挖掘，取得岩石樣本進行分析，如果有斷層通過某處的地下，便可藉由地質鑽探了解斷層的特性。某次地震後，斷層破裂至地表，其震央與地表上斷層的位置如圖(十九)，甲、乙為斷層附近兩處可供地質鑽探使用的土地，若想進行鑽探圖(十八)並鑽至斷層面，下列選擇方式何者最能達到目的？(A)若斷層為正斷層選甲處，若斷層為逆斷層則選乙處(B)若斷層為逆斷層選甲處，若斷層為正斷層則選乙處(C)無論是正斷層或逆斷層，皆選擇與震央不同側的甲處(D)無論是正斷層或逆斷層，皆選擇與震央相同側的乙處,0.43,0.48
114,自然,34,34.甲、乙兩種生物的比較如表(七)。關於甲、乙所屬的分類，依序為下列何者？(A)原生生物界、真菌界(B)原生生物界、植物界(C)真菌界、原生生物界(D)真菌界、原核生物界,0.53,0.58
114,自然,35,35.圖(二十)為細胞進行甲、乙兩種不同分裂方式的染色體變化示意圖。若比較「以葉片繁殖出幼苗」及「以種子萌芽成幼苗」的過程中發生的分裂方式，下列敘述何者最合理？(A)兩者皆進行甲(B)兩者皆進行乙(C)以葉片繁殖的進行甲，以種子萌芽的進行乙(D)以葉片繁殖的進行乙，以種子萌芽的進行甲,0.33,0.48
114,自然,36,36.有甲、乙、丙三杯濃度相同的澱粉液，分別加入經不同條件表(八)處理的等量澱粉酶，經相同的作用時間後，以碘液與本氏液分別檢測此三杯溶液，結果如表(八)。根據此結果推測，哪杯澱粉液加入的澱粉酶應已完全失去作用？(A)僅甲(B)僅乙(C)甲和丙(D)乙和丙,0.42,0.48
114,自然,38,38.在核發節能標章時須檢測不同品牌、型號的產品是否符合標準，其檢測方式也隨年代而改進。表(九)為81年至106年期間檢測某類電扇的風速時，針對電扇樣品位置條件所做的改變，關於這項改變的目的，最可能為下列何者？表(九)(A)設立可觀察的對照組(B)增加不同變因的實驗組(C)增加電扇樣品位置的控制變因(D)訂立電扇樣品位置的操作(縱)變因,0.41,0.35
114,自然,39,39.一質量固定的物體在水平面上做向東的直線運動，圖(二十二)為其速度(v)與時間(t)的關係圖。若此物體在t＝2s、t＝5s、t＝7s時，所受合力的大小分別為F、F、F，則其大小關係應為下列何者？257(A)F＜F＜F275(B)F＞F＞F275(C)F＝F＞F275(D)F＝F＜F圖(二十二),0.43,0.46
114,自然,40,40.在燒瓶中裝水並加熱到沸騰後，停止加熱，塞住瓶口，翻轉倒置燒瓶，使瓶內的空氣位於上方，如圖(二十三)。此時拿一袋冰塊放在燒瓶的上方，瓶內的氣壓會改變，而水會由下而上開始冒出氣泡，是一種物理變化，如圖(二十四)。根據上述說明，關於冰塊降溫造成此現象的解釋，下列何者最合理？圖(二十三)圖(二十四)(A)瓶內的水蒸氣凝結，接著藉由水汽化達到新的平衡(B)瓶內的水蒸氣蒸發，接著藉由水汽化達到新的平衡(C)瓶內的氣壓降低，接著藉由水分解反應產生氣體達到新的平衡(D)瓶內的氣壓升高，接著藉由水分解反應產生氣體達到新的平衡,0.46,0.36
114,自然,41,41.圖(二十五)為一篇介紹零碳排放飛機文章中出現的燃料資訊圖，圖中顯示單位質量與單位體積的燃料燃燒所產生的能量之比較。以產生相同的能量為前提，與其他燃料比較，液化氫具有下列何種特點？(A)液化氫會較重，但占用的空間小(B)液化氫會較重，且占用的空間大(C)液化氫會較輕，且占用的空間小(D)液化氫會較輕，但占用的空間大,0.31,0.29
114,自然,46,46.表中的X最可能為下列何者？(A)淋巴(B)白血球(C)紅血球(D)血小板,0.72,0.55
114,自然,48,48.阿貴經多次重複同樣的實驗所得結果均與圖(二十九)相同，而圖中的三點連線之延長線與縱軸F交點不是原點。若不考慮摩擦力，則關於交點不是原點的原因，下列敘述何者最合理？(A)此實驗的誤差很大(B)此實驗裝置屬於費力的簡單機械(C)阿貴所記錄彈簧秤讀數F，其數值同時受到彈簧秤質量及砝碼質量的影響(D)阿貴所記錄彈簧秤讀數F，其數值同時受到動滑輪質量及砝碼質量的影響,0.54,0.54
115,自然,2,2.下列為某種物質的介紹：早在史前時代，人們就透過採礦、冶煉等過程，獲取「它」用以製造器具等，對於早期人類文明的進步影響深遠。在自然界，它多數是和其他元素結合，而以化合物的形式存在。它具有良好的導電性、導熱性和延展性，可拉成細絲，製成很薄的箔片，因此電線、通訊電纜等多以它為原料。上述中的「它」應屬於下列何種物質？(A)化合物(B)聚合物(C)金屬元素(D)非金屬元素,0.87,0.38
115,自然,3,3.鈍氣又稱惰性氣體，是指氦(He)、氖(Ne)、氬(Ar)等元素，位於週期表中的第18族，這些元素具有下列何種性質？(A)熔點均高於室溫(B)有相似的化學性質(C)有相似的物理性質(D)均由雙原子所組成,0.74,0.44
115,自然,5,5.如圖(二)，在水平地面上畫上正方形的方格，平面鏡與牆壁互相垂直，且均豎立於地面上。若持雷射筆在方格上S點或T點，令雷射光沿著水平面分別照射平面鏡上的P、Q、R三點，則以下列何種方式照射，其反射的雷射光不會照射到牆壁上？(A)S→Q(B)S→P(C)T→R(D)T→P,0.76,0.5
115,自然,6,6.圖(三)比較了斑馬魚幼魚與其構造和病毒的大小。圖(四)為透過顯微鏡觀察斑馬魚幼魚時的畫面。根據圖中資訊，推測灰色斑塊最可能為下列何者？圖(三)圖(四)(A)一個血紅素蛋白(B)一個病毒(C)一個粒線體(D)一個細胞,0.87,0.42
115,自然,9,9.在冬季轉換為春季且濕度大的時候，若室內的溫度比室外低，空氣吹入室內很容易在磁磚牆面形成水珠，此現象稱為返潮。關於上述空氣吹入室內在磁磚牆面形成水珠的說明，下列何者最合理？(A)空氣內的水分遇到較高溫的牆面凝結而形成(B)空氣內的水分遇到較高溫的牆面汽化而形成(C)空氣內的水分遇到較低溫的牆面凝結而形成(D)空氣內的水分遇到較低溫的牆面汽化而形成,0.76,0.5
115,自然,10,10.圖(七)為人體的中樞神經系統示意圖。阿強參加賽跑時，一聽到槍聲響起便邁開步伐起跑，關於此過程涉及的神經系統運作，下列敘述何者正確？(A)由甲產生槍聲的聽覺(B)由乙調節呼吸的快慢(C)由丙維持身體的平衡(D)由丁主掌步伐的大小,0.62,0.49
115,自然,13,13.人類早在幾千年前就開始種植「玉米的祖先」作為糧食，但其口感和現在的玉米差異極大。經過長時間的育種，人類不斷利用具有某些特徵的植株進行雜交，漸漸地，雜交植株產生的「玉米粒」從原本較小且具有堅硬外殼的樣貌，變成趨近於現代玉米的樣貌。上述人類對玉米育種過程的敘述，下列何者最合理？(A)經由營養器官進行無性生殖(B)經由生殖器官進行有性生殖(C)親代與子代的表現型都相同(D)親代與子代的基因型都相同,0.56,0.65
115,自然,17,17.已知甲、乙兩星體位於太陽系，筱萍提出兩種方式判斷星體層級，如圖(十一)。根據恆星與其他星體的主要區分方法，圖中方式一與方式二是否正確？(A)僅方式一正確(B)僅方式二正確(C)兩種方式皆正確(D)兩種方式皆錯誤,0.67,0.53
115,自然,19,19.「天然氣的主成分是甲烷(CH)，已知產生相同熱量時，燃燒天然氣的二氧化碳4(CO)排放量約只有燃燒煤炭的一半，儘管如此，燃燒1公噸的甲烷仍會產生2數公噸的二氧化碳，與淨零碳排放的目標有差異。」若要知道上述數公噸二氧化碳排放量的實際值為多少，需要甲烷和二氧化碳的下列何項資訊才能計算出來？(A)沸點(B)密度(C)比熱(D)分子量,0.66,0.5
115,自然,20,20.蝦子的頭部有個稱為「觸角腺」的構造，可以過濾體內的液體，再將其中有用的物質吸收，並排出多餘的含氮廢物。依上述資訊推測，觸角腺的功能最類似人體哪個器官的功能？(A)肝臟(B)大腸(C)腎臟(D)尿道,0.52,0.33
115,自然,23,23.網路流傳一種說法：「使用加食鹽的熱水拖地，地板會比較快乾。」小綺想要找出影響地板乾燥速率的變因，使用表(二)中四組的水來拖地，當中的哪兩組相互比較，最不可能達到他的目的？(A)第一組和第二組(B)第一組和第三組(C)第二組和第三組(D)第二組和第四組,0.6,0.51
115,自然,24,24.已知綠色植物可同時進行光合作用與呼吸作用，而光合作用的過程如下：關於甲、乙、丙三種物質的敘述，下列何者最合理？(A)甲主要由植物從土壤中吸收(B)乙主要由植物根部排出至土壤(C)乙與呼吸作用的產物相同(D)丙可作為呼吸作用的反應物,0.56,0.62
115,自然,25,25.若某動物的黑白毛色僅由一對遺傳因子控制，黑色為顯性的特徵、白色為隱性的特徵。斌斌以黑棋代表顯性遺傳因子、白棋代表隱性遺傳因子，進行毛色遺傳的模擬實驗，於甲、乙兩個袋子皆放入50顆黑棋與50顆白棋混勻，再分別從兩袋各隨機抽出一顆棋子配對並記錄結果，接著各自放回原袋中混勻，反覆進行100次配對。關於結果紀錄中，毛色為黑、毛色為白的子代數量，最可能依序為何？(A)49、51(B)78、22(C)26、74(D)100、0,0.53,0.39
115,自然,26,26.如圖(十四)，圖中某海域東、西兩側的陸地，受到板塊間相互運動的影響，距離逐年增加，此海域面積有逐漸擴大的趨勢。根據上述資訊，下列推論何者最合理？(A)此海域底部可發現岩漿湧出所形成的火成岩(B)此海域底部可發現地球上最古老的海洋地殼(C)圖中此海域東、西兩側的陸地目前在同一板塊上(D)圖中此海域東、西兩側的陸地之間有海溝的存在,0.44,0.61
115,自然,29,29.穿山龍為一種藥用植物，也俗稱棒槌瓜，葉呈掌狀，花朵為白色，種子的構造具有翅。根據上述資訊，下列推論何者最合理？(A)棒槌瓜的學名為穿山龍(B)成熟葉背可見孢子囊堆(C)其植株具有果實的構造(D)其植株具有毬果的構造,0.53,0.36
115,自然,30,30.將甲、乙、丙三個質量相等的金屬塊，分別以相同的穩定熱源加熱，其溫度(T)與加熱時間(t)的關係如圖(十七)。若加熱過程中無熱量散失，甲、乙、丙的比熱分別為S、S、S，則下列比熱的大小關係何者甲乙丙最合理？(A)S＝S＜S甲乙丙(B)S＝S＞S甲乙丙(C)S甲＜S乙＝S丙圖(十七)(D)S＞S＝S,0.51,0.65
115,自然,31,31.下列選項為在金屬鑰匙上鍍銅的電鍍裝置示意圖，圖中直流電源正、負極的標示和電鍍液中銅離子的移動方向，何者正確？(A)(B)(C)(D),0.58,0.55
115,自然,33,33.將一個陶瓷材質的碗放入水槽中，碗內裝有水，碗體為實心，圖(十九)中甲、乙分別為靜止平衡時的假想剖面示意圖。已知此種陶瓷的密度大於水，根據「碗內外的水面高度」，判斷甲、乙兩張示意圖是否合理？(A)甲、乙都合理(B)甲、乙都不合理(C)甲合理、乙不合理(D)甲不合理、乙合理,0.46,0.37
115,自然,37,37.蘇蘇在試管中加入蛋白質溶液與人體消化液中以蛋白質為受質的某酵素，充分混合後放置於適宜作用的穩定環境，蘇蘇接著每隔一段時間測量試管中蛋白質與X物質的濃度，結果如圖(二十二)。已知X物質為蛋白質被分解後的產物，則關於此0酵素的推論，下列何者最合理？圖(二十二)(A)可能由膽汁中取得此酵素(B)可能由胰液中取得此酵素(C)此酵素催化X物質的分解(D)此酵素催化X物質的合成,0.41,0.48
115,自然,39,39.甲、乙兩人討論從人體肺臟、肝臟流出的血液進入心臟之路徑，以下為兩人看法：甲：肺臟流出的血液會由血管最先進入右心房。乙：肝臟流出的血液會由血管最先進入右心室。甲、乙兩人的看法是否正確？(A)僅甲正確(B)僅乙正確(C)兩人皆正確(D)兩人皆錯誤,0.42,0.53
115,自然,40,40.在一杯1.0M氫氧化鈉水溶液中(含數滴廣用指示劑)，持續滴入1.0M的鹽酸，直到水溶液的顏色表示呈中性即停止，如圖(二十四)。比較滴入前與停止滴入時燒杯中的鈉離子濃度變化，下列說明何者最合理？(A)因為溶液體積增加，所以鈉離子濃度減少(B)因為鈉離子數目沒有改變，所以鈉離子濃度不變(C)因為鈉離子質量沒有改變，所以鈉離子濃度不變圖(二十四)(D)因為中和反應形成鹽類析出，所以鈉離子濃度減少,0.27,0.22
115,自然,41,41.地表附近有甲、乙、丙三個相同的小球，分別受到F、F、F三個鉛甲乙丙直向上的外力作用，外力作用時小球的運動情形如圖(二十五)。若過程中重力加速度大小固定，且不考慮空氣阻力，則三個外力的大小關係應為下列何者？(A)F＝F＜F甲乙丙(B)F＝F＞F甲乙丙圖(二十五)(C)F＞F＞F乙甲丙(D)F＞F＞F,0.23,0.22
115,自然,42,42.圖(二十七)中，造成兩種結果差異的其其他他原原因因，最可能為下列何者？(A)該市酸雨的發生機率高，超過50%(B)環保署與該市環保局對於酸雨的定義不同(C)環保署所測出的該市雨水pH值太接近5.0(D)單一測站的測量結果會與多個測站平均值有差異,0.73,0.52
115,自然,43,43.將表(三)的資料分成甲、乙兩組，最可能是想用來了解下列哪一個問題？(A)位於東北季風迎、背風面是否會影響判定酸雨的標準(B)位於東北季風迎、背風面是否會影響雨水pH值的平均(C)各地區雨水pH值的平均高低是否影響酸雨發生的機率(D)各地區雨水pH值的平均高低是否影響人為汙染物的種類,0.7,0.58
115,自然,44,44.根據本文，下列對圖(二十九)數據的敘述何者正確？(A)0～1時之間沒有發生蒸散作用(B)3～4時之間沒有發生蒸散作用(C)12～13時的平均蒸散速率為一天中最大值(D)6～7時的平均蒸散速率較7～8時的平均蒸散速率大,0.76,0.44
115,自然,45,45.若依據暄暄的方式操作實驗，但將實驗裝置移至通風良好的乾燥室內放置兩天，則最不可能發生下列哪一種情況？(A)第一、二天記錄到的氣泡移動距離總和相近(B)在兩天的相同時段中，氣泡移動的距離相近(C)植物氣孔關閉減緩蒸散，使管中氣泡移動量很小(D)植物從氣孔吸收水分向下運輸，使管中氣泡向左移動,0.63,0.57
115,自然,46,46.科學家想要觀察水滴以不同的速度，衝擊石英板時的變化情形，若不考慮空氣阻力，則他調整下列哪一項實驗條件最合理？(A)調整水滴的溫度，以改變水滴的密度(B)調整針頭的孔徑，以改變水滴的直徑與重量(C)調整針頭的高度，以改變水滴落下的垂直距離(D)調整攝影機的設定，以改變攝影機每秒拍攝畫面的張數,0.64,0.48
115,自然,48,48.組別一、四通入針筒內的兩種氣體，可依序使用下列何種反應來製備？(A)鹽酸和鎂帶反應、雙氧水分解反應(B)鹽酸和鎂帶反應、鹽酸和碳酸鈣反應(C)雙氧水分解反應、鹽酸和鎂帶反應(D)雙氧水分解反應、鹽酸和碳酸鈣反應,0.59,0.64
