year,subject,number,question,pass,dis
113,社會,5,5.彰化平原上曾有一個稱為「七十二庄」的組織，由漳州人和客家人聯合成立，他們透過共同的宗教活動，強化組織內部的連結，以抵抗鄰近泉州人的勢力。上述組織的成立，最可能與下列哪一現象有關？(A)鄭氏推行軍屯制度(B)清代民間械鬥頻傳(C)清朝政府開山撫番(D)日本鎮壓漢人抗日,0.81,0.61
113,社會,6,6.圖(三)為一首歌曲部分歌詞的翻譯，其內容聚焦於中國歷史上某一事件。歌詞中「在東方的血腥戰爭」，最可能是指下列何者？(A)蒙古大軍南下滅宋，成功入主中國圖(三)(B)英國為鴉片貿易問題出兵攻打中國(C)八個國家組成聯軍向中國發動攻擊&洋鬼子：鄙視外國人的稱呼。(D)國民政府誓師北伐，終結軍閥割據,0.77,0.6
113,社會,7,7.古代人們在繪製地圖時，通常會將自己所處的區域放在地圖中央。圖(四)是某地區出土的古世界地圖及其說明，該地區當時所使用的文字，最可能為下列何者？(A)(B)(C)(D),0.8,0.51
113,社會,8,8.「某國在十九世紀末設置一個機構，最初是顧及戰後返國的軍人，身上可能帶有病菌，因而先送往此處進行消毒及隔離，後來也在此處收容戰爭俘虜。在該國曾參與的甲午戰爭、第一次世界大戰、九一八事變，乃至於太平洋戰爭，此機構都曾發揮隔離檢疫的功能。」上述「某國」最可能是下列何者？(A)美國(B)德國(C)日本(D)法國,0.81,0.51
113,社會,9,9.以下是學者對歷史上臺灣的土地開發模式，所做出的分析：「十七世紀時，『甲』透過提供土地、耕牛、資金借貸，招募『乙』修築城堡、耕種稻米與甘蔗。甲、乙兩者之間雖然互相依賴，但甲常透過強制力懲罰不願受約束的乙。」上述「甲」與「乙」，最可能是下列何者？(A)荷蘭聯合東印度公司與漢人(B)清帝國與福建、廣東的漢人(C)顏思齊集團與沿海的原住民(D)鄭氏政權與大肚王國原住民,0.66,0.49
113,社會,10,10.圖(五)是老師在黑板上解釋某法律的部分內容，根據圖中內容判斷，下列何者是該法律最主要的立法目的？(A)避免家庭暴力事件的發生(B)處理兒童及少年犯罪事件(C)確保兒童及少年身心發展圖(五)(D)維護社會秩序及善良風俗,0.93,0.4
113,社會,11,11.表(一)是小津整理的交易媒介比較表，表中甲、乙最可能為下列哪一組合？表(ㄧ)交易媒介甲乙須事先存入足夠金額，並搭配特定特色一可直接支付各項消費設備才能使用特色二由國家發行並賦予價值多由民間企業發行特色三可能會面臨兌換零錢的困擾免去購物找零錢的困擾(A)商品貨幣與儲值卡(B)商品貨幣與信用卡(C)法定貨幣與儲值卡(D)法定貨幣與信用卡,0.85,0.5
113,社會,12,12.新聞報導：大法官解釋第748號解釋文，宣告《民法》中未有保障同性婚姻之規定，違反《憲法》保障人民平等權與婚姻自由之意旨，相關機關應在兩年內完成法律修正或制定，若屆時未完成修法，同性二人可依現行《民法》規定辦理結婚登記。上述內容顯示出我國《憲法》的哪一項特性？(A)規範範圍最廣(B)法律位階最高(C)修改程序困難(D)條文內容簡要,0.75,0.48
113,社會,13,13.小央花費數萬元購買限量模型，將商品帶回家後遭到父母反對，並立刻陪同小央返回店家要求退貨。根據我國法律規定，就小央的年齡而言，此項契約須經法定代理人同意才具備效力，因此店家只能辦理退貨。根據上述內容判斷，下列何者最可能是訂立該規定的用意？(A)維護無行為能力人的權益(B)矯正未成年人的犯罪行為(C)保護限制行為能力人的權益(D)預防未成年人從事犯罪行為,0.78,0.36
113,社會,14,14.我國原本允許進口新鮮山竹，但2003年時，因新鮮山竹有引進害蟲的疑慮，所以政府禁止進口，於是市面上只能買到進口的冷凍山竹。2019年4月，政府公告將開放經殺蟲處理的新鮮山竹進口；同年9月，新鮮山竹上架銷售，雖然價格高於冷凍山竹，仍在短時間銷售一空，後來各店家也持續補貨販售。根據上述內容判斷，政府的開放政策帶來下列何項影響？(A)貿易出超金額因而擴大&山竹：一種水果。(B)農業出口總額因而上升(C)購物意願因價格變化而提高(D)產品選擇因而變得更加多元,0.74,0.58
113,社會,15,15.圖(六)顯示臺灣某一沿海地區的土地利用變遷，根據圖中資訊判斷，下列關於該地區土地利用轉變的敘述何者正確？圖(六)(A)可利用的土地因海岸侵蝕嚴重而減少(B)魚塭的面積變化呈現先減後增的趨勢(C)新的市區用地主要是由魚塭填土而來(D)聚落的範圍主要是由南向北逐漸擴張,0.74,0.46
113,社會,16,16.隨著醫療衛生的進步，人類的平均壽命正逐漸提高，圖(七)呈現1990年與2019年全球各區域平均壽命與人口數的變化，圖中未標示的區域有「中南美洲」、「歐洲及北美洲」、「東亞及東南亞」、「漠南非洲」。依據各區域的經濟發展及醫療衛生條件判斷，圖(七)中甲、乙、丙、丁何者最可能為漠南非洲？(A)甲0(B)乙(C)丙圖(七)(D)丁,0.74,0.49
113,社會,17,17.日本某地因位處冬季季風迎風面，季風經日本海挾帶豐沛水氣形成大量降雪，待降雪季節結束，積雪剷除後的道路兩側留下垂直壁立高達十多公尺的雪壁，吸引大量遊客前(cid:17392)(cid:17392)(cid:17392)來。上述雪壁景色最可能位於圖(八)中何地？(cid:7447)(A)甲(B)乙(cid:7359)(cid:7359)(cid:7359)(cid:7383)(C)丙(D)丁,0.66,0.5
113,社會,18,18.中國某行政區有一新建鐵路於2022年6月通車，與原有鐵路部分路線共同構成一環形鐵路，其路線圖如圖(九)所示。該新建鐵路通車後為了維持其正常運行，根據沿線環境特色判斷，最可能需要進行下列何種維護措施？(A)加強防颱工程，預防強風及豪雨損壞鐵路設備(B)設置加熱系統，克服土壤結凍造成的軌道變形(C)種植固沙植物，防止風沙危及列車行駛的安全(D)興建河岸堤防，避免河流定期氾濫而淹沒鐵軌圖(九),0.67,0.5
113,社會,19,19.圖(十)是二十世紀時，甲、乙二國領袖來往的信函，根據內容判斷，甲、乙二國最可能是下列何者？圖(十)(A)甲：蘇聯、乙：東德(B)甲：西德、乙：美國(C)甲：美國、乙：蘇聯(D)甲：蘇聯、乙：美國,0.74,0.48
113,社會,20,20.圖(十一)是兩張與天體運行有關的示意圖，下列何者及其說明最能夠代表中世紀(中古)歐洲天文學的主流觀點？(A)圖左，因為太陽繞行地球(B)圖左，因為水星繞行太陽(C)圖右，因為月球繞行地球圖(十一)(D)圖右，因為木星繞行太陽,0.74,0.46
113,社會,21,21.「十四世紀時，由於此物產的生產與銷售，帶動一股商業活動：中國結合自身及波斯生產的原料，製作成具有特色的商品後，由中國銷往印度、埃及、波斯等地。十六世紀起，此物產又由西班牙船隻載運，從馬尼拉運往墨西哥城與利馬；在此同時，歐洲王公貴族對此物產風靡不已，紛紛下單訂作。」此物產最可能是下列何者？&利馬：位於今秘魯境內。(A)番薯(B)瓷器(C)鴉片(D)白銀,0.82,0.48
113,社會,22,22.表(二)呈現五個國家表(二)2010年某宗教信徒占教徒占全國總國家該國總人口數的比人口比例(%)(cid:17392)(cid:17392)(cid:17392)例，根據內容判斷，柬埔寨96.9(cid:7359)(cid:7359)(cid:7359)(cid:7383)(cid:7383)(cid:7383)(cid:7447)(cid:7447)(cid:7447)此宗教的發源地最可泰國93.2能位於圖(十二)中甲、緬甸80.1圖(十二)乙、丙、丁何處？不丹74.7(A)甲斯里蘭卡69.3(B)乙(C)丙(D)丁,0.56,0.53
113,社會,23,23.表(三)是2022年8月時，我國前四大外籍移工來源國的部分資料：表(三)產業移工社福移工總人數類別(營建業、製造業、漁業)(看護、家庭幫傭)比例越南45.4%12.7%35.4%國菲律賓25.3%12.2%21.3%籍印尼16.1%74.9%34.1%泰國13.2%0.2%9.2%性男71.4%0.8%49.8%別女28.6%99.2%50.2%根據表中資料，我們可觀察到關於外籍移工的何種現象？(A)外籍移工的勞動權益因國籍而受到差別待遇(B)外籍移工從事的工作類別存在明顯性別差異(C)我國第二級產業主要外籍移工來源國為印尼(D)我國第三級產業主要外籍移工來源國為越南,0.86,0.47
113,社會,24,24.小華整理客廳時發現一疊紙張，如圖(十三)。他拍照上傳到社群網路詢問它的功能，以下是網友的回覆：甲：「我們稱它為高速公路回數票，以前沒有電子收費系統，經過收費站時將它拿給收費員當通行費。在收費站前減速繳交回數票常會造成塞車，現在圖(十三)用電子收費就沒這個問題了。」乙：「以前忘了帶錢時，把回數票當現金，少數店家也能接受，我還曾經用它來買便當。」關於上述高速公路回數票的說明及收費方式的變革，下列敘述何者最適當？(A)科技發展使得交通運輸更順暢(B)高速公路回數票可在銀行換外幣(C)高速公路回數票具延遲支付功能(D)科技發展讓交通工具的選擇更多元,0.87,0.45
113,社會,25,25.小惠在旅行的過程，曾借宿表(四)中四位親表(四)戚家，其中一位旁系血親參選當地的市民行程借宿地點親戚稱謂代表，因此在借宿的那天晚上，他也參與第一天新北市姨丈了掃街拜票。根據上述內容判斷，參選者第二天花蓮縣舅舅最可能是表中何者？第三天臺南市姑姑(A)姨丈第四天彰化縣伯母(B)舅舅(C)姑姑(D)伯母,0.41,0.39
113,社會,26,26.圖(十四)為石門水庫集水區範圍圖，若要針對此水庫的相關問題作整治並進行評估，則下列何者最為合理？(A)加強玉山山脈的水土保持可增加水庫使用年限(B)福山站附近的崩塌是造成水庫濁度增加的原因(C)復興區的土地利用方式將對水庫水質造成影響(D)疏濬石門(3)站旁河道的淤沙可維持水庫蓄水量,0.54,0.43
113,社會,27,"27.臺灣製鞋業在國內及海外約有3,000多家工廠，為了拓展製鞋版圖，國內幾家製鞋大廠持續計畫在其他國家籌設新廠。根據製鞋業的產業特色判斷，最可能前往具備下列何種條件的國家設置新廠？(A)人口眾多且所得較低(B)原料豐富且地廣人稀圖(十四)(C)動力充足且市場廣大(D)資金豐沛且技術密集",0.66,0.61
113,社會,28,28.圖(十五)呈現雲林縣某一環境災害在前、後兩個時期分布的變化，可以觀察出此災害最嚴重的地區在後期有向某地區轉移的現象，下列何項措施較有助於緩解此災害在後期最嚴重的地區持續惡化？(cid:49)(cid:20)(cid:28)(cid:28)(cid:20)(cid:16)(cid:21)(cid:19)(cid:19)(cid:19)(cid:11570)(cid:49)(cid:21)(cid:19)(cid:19)(cid:20)(cid:16)(cid:21)(cid:19)(cid:20)(cid:19)(cid:11570)(cid:23)(cid:19)(cid:22)(cid:19)(cid:28)(cid:19)(cid:22)(cid:19)(cid:20)(cid:19)(cid:21)(cid:19)(cid:24)(cid:19)(cid:21)(cid:19)(cid:27)(cid:19)(cid:25)(cid:19)(cid:21)(cid:19)(cid:22)(cid:19)(cid:23)(cid:19)(cid:20)(cid:19)(cid:26)(cid:19)(cid:26)(cid:19)(cid:26)(cid:19)(cid:23)(cid:19)(cid:27)(cid:19)(cid:24)(cid:19)(cid:25)(cid:19)(cid:25)(cid:19)(cid:20)(cid:19)(cid:19437)(cid:18699)(cid:7369)(cid:25909)(cid:24717)(cid:11)(cid:8234)(cid:8388)(cid:12)(cid:20)(cid:19)(cid:19437)(cid:18699)(cid:7369)(cid:25909)(cid:24717)(cid:11)(cid:8234)(cid:8388)(cid:12)(cid:19)(cid:20)(cid:19)(cid:3)(cid:78)(cid:80)(cid:19)(cid:20)(cid:19)(cid:3)(cid:78)(cid:80)(cid:27030)(cid:25331)(cid:20664)(cid:25331)(cid:27030)(cid:25331)(cid:20664)(cid:25331)圖(十五)(A)提高自來水水費以減少用水(B)鼓勵在高鐵沿線改種省水作物(C)補助受影響居民墊高房舍與路基(D)限制臺鐵通過此路段的運量與班次,0.48,0.34
113,社會,29,29.荔枝為臺灣受歡迎的水果之一，目前主要種植在中南部。政府為了推廣臺灣荔枝，與澳洲合作，推動南半球生產計畫，在澳洲尋找與臺灣荔枝種植的氣候條件相似的地點，並於完成隔離檢疫後開始試種。根據上文，圖(十六)中何處最有可能為試種的地點？(A)甲(B)乙(C)丙(D)丁,0.49,0.44
113,社會,30,30.清末某位知識分子提出下述主張：「本世紀女權的問題，關鍵在於政治參與。我認為女子能成為議員，也期望中國在海陸軍、財政部門、外交部門有女性任職，更希望女子能被選舉為總統。我們必須以塑造尊重男女平權的新國民為起點，並追求組織新政權為終極目標。」根據上文，此人認為應採取下列何種作法，最可能創造理想中的女性政治參與環境？(A)接受西域的胡人文化(B)維護傳統的皇帝制度(C)推翻清朝政府建立共和(D)效法日本推動君主立憲,0.53,0.29
113,社會,31,31.圖(十七)是一張十八世紀末的漫畫及其說明，作者所要傳遞的訊息，最可能是下列何者？(A)對北美十三州宣布獨立表示反對(B)對德意志帝國擴建海軍備感威脅(C)對義大利統一建國運動提出異議(D)對法國大革命向外蔓延感到不安,0.66,0.56
113,社會,32,32.「東漢末年戰亂頻仍，知識分子四散遷徙，人才難覓。曹丕在正式建立曹魏政權前，為了改善人才選用方式，於延康元年(220年)實施此方法，在各郡設置中正官，……。」上文中未完的內容，最適合放入下列何者？(A)挑選各地賢能者，根據才學德行與資歷表現分為九等(B)與耶穌會傳教士進行交流，引進西方科學知識與技術(C)長期戰亂導致地方制度轉變，郡縣制度取代封建制度(D)主辦地方層級的科舉考試，使平民任官機會逐漸增加,0.51,0.54
113,社會,33,33.目前的跨洋資訊傳輸多是透表(五)過海底電纜，表(五)為四條電纜西側端點所在位置東側端點所在位置海底電纜東、西端點的位置甲33.73°S，18.44°E5.42°N，100.33°E資訊。「太平洋光纖電纜網乙40.76°N，72.94°W50.83°N，4.55°W路」為一條橫跨太平洋的海丙38.73°N，9.15°W31.26°N，32.31°E底電纜，該電纜的興建可以丁24.86°N，121.83°E33.91°N，118.42°W提供兩個端點之間龐大的網路流量需求，其中一端還能進一步連接東南亞市場，此條電纜最可能是表中何者？(A)甲(B)乙(C)丙(D)丁,0.48,0.39
113,社會,34,34.圖(十八)是小安過去的網路貼文，圖(十九)是當時動物之家認養規定的部分內容：圖(十八)圖(十九)根據圖(十八)、圖(十九)的內容判斷，小安參與的這兩次投票，先後順序最可能為下列何者？(A)地方選舉、中央選舉(B)地方選舉、公民投票(C)中央選舉、公民投票(D)公民投票、中央選舉,0.69,0.52
113,社會,35,35.近年甲國新聞中常見關於殺人案件的報導，許多人因而認為治安不斷惡化，要求主管機關首長下臺負責。曉晴想探究該國社會治安情況，在網路上搜尋到的資料如圖(二十)，圖中顯示甲國近年殺人案件數，以及用「殺人」為關鍵詞搜尋國內網路新聞的搜尋結果數。根圖(二十)據上述內容判斷，下列何者最可能是他探究的結論？(A)社會治安不斷惡化顯示媒體未善盡監督政府責任(B)媒體與社群網路的報導內容會影響公共意見方向(C)公共意見雖經過反覆討論但形成後仍具有變動性&變動性＝不穩定性(D)閱聽大眾喜好常會影響新聞媒體產業的企業收入,0.72,0.46
113,社會,36,36.我國少子化與高齡化的情況日益嚴重，未來恐面臨勞動力不足的危機。政府除了促進人口成長以減緩影響程度外，根據人力運用調查資料顯示，2018年時約有150萬的壯年人口，因須承擔無酬勞動而未就業，有學者建議可設法提高這些人參與市場勞動的意願。根據上述內容判斷，下列何者最可能是該學者的建議之一？(A)延後高齡勞工的退休年齡(B)廣設優質平價的托育機構(C)增加中小企業的就業機會(D)健全國際志工的培訓制度,0.32,0.27
113,社會,37,37.中國實施「一帶一路」政策規畫了許多經濟走廊，圖(二十一)為部分經濟走廊示意圖。其中有一條的規畫目的，除可降低從波斯灣運石油至中國須經印尼、馬來西亞間海峽及南海的風險外，也兼具促進中國西部地區與西亞、南亞國家的能源和貿易往來，此經濟走廊最可能為圖中何者？圖(二十一)(A)甲(B)乙(C)丙(D)丁,0.56,0.6
113,社會,38,38.「自來水管在租界內埋設，沿街每十數步設置四尺高的吸水鐵桶，鐵桶下面與水管連接，使用時將鐵桶上的機關轉開，水就會激射而下。自來水管理單位有兩處，法國租界的管理處設在萬安里，英國租界的管理處就設在儲水的水塔旁邊。管線外需要用水的居民也可以請水夫外送，不論遠近，每擔水都收十文錢。」上述最可能是描寫下列何者的情形？(A)十八世紀初的北京(B)十八世紀末的廣州&四尺：約120公分。(C)十九世紀初的廈門(D)十九世紀末的上海,0.53,0.49
113,社會,39,39.藍蟹原產於美洲，因國際貿易蓬勃發展，透過船舶的壓艙水被帶往地中海，由於該地氣候適宜生長又缺乏天敵，藍蟹數量大幅增加，而使原生物種的生存空間受到擠壓。在法國地中海沿岸，藍蟹已成為常被捕捉到的漁獲，但這項食材在該國的食用者很少，使漁民生計受到衝擊；反觀北非突尼西亞，在原本漁獲減少的情況下，漁民轉而捕捉藍蟹販售，結果獲得不錯的收入。上述關於二國漁民處境的內容，其所探討的主題最可能為下列何者？(A)漁民如何在市場競爭中受惠&壓艙水：為維持船舶穩定而汲取(B)漁民如何應對外來文化的衝擊至船艙的海水或河水。(C)全球化現象如何影響漁民的生活(D)資訊科技發展如何便利漁民的生活,0.51,0.44
113,社會,40,40.我國某地方法院在一段時間內的刑事案件判決件數，(cid:7604)(cid:13366)以及其中屬於非告訴乃論刑事案件判決的件數，如圖(cid:17392)(二十二)。當地調解委員會在同一段時間內，也順利調解(cid:7447)了許多刑事案件。若上述調解成立的案件，當初都沒能(cid:19)(cid:13568)(cid:25681)(cid:11)(cid:11570)(cid:12)(cid:3)調解成功，且這些案件皆改由該地方法院作出判決，則圖(二十二)關於圖中甲、乙線段的位置，下列何種變化最可能發生？(A)甲線段上移，乙線段上移(B)甲線段上移，乙線段不變(C)甲線段下移，乙線段上移(D)甲線段下移，乙線段不變,0.42,0.4
113,社會,41,41.英國的英格蘭足球超級聯賽，在最接近11月11日的比賽日，會舉辦紀念活動：比賽前由軍人、球員與觀眾一起進行默哀儀式，各隊球衣上印有紅花圖案，其餘參與者也在衣服上別著紅花。這是因為英國及其殖民地為紀念第一次世界大戰犧牲將士，將11月11日訂為紀念日，許多殖民地在獨立後，仍保留此節日。根據上文，下列何者最可能保有同樣的紀念活動？(A)澳洲職業足球聯賽(B)巴西足球甲級聯賽(C)荷蘭足球甲級聯賽(D)韓國職業足球聯賽,0.64,0.57
113,社會,42,42.1970年11月恆河出海口附近出現一座長3.5公里、寬3公里，最高點僅2公尺的沙洲島，因其位處印度與孟加拉領海交界處，引發兩國領土爭議，但在爭議還未解決之前，這座島嶼就消失了。根據當地自然環境判斷，該島嶼形成的原因最可能是下列何者？(A)位處板塊接觸帶，海底火山噴發(B)恆河集水區的水土保持持續改善(C)恆河河口附近的海平面持續上升(D)豪雨侵襲，河流帶來大量堆積物,0.51,0.48
113,社會,43,"43.表(六)為臺灣某時期四個主要港口，每十年的輸出額總和。根據表中資料，下列何者的推論最恰當？表(六)單位：十萬元年分1896-1905年1906-1915年1916-1925年1926-1935年港口對外國對日本對外國對日本對外國對日本對外國對日本基隆港903125061,2152,1125,5782,3219,260淡水港708556374670.51570.2安平港1441354925925671665打狗港25176452,3758318,91247913,440(A)打狗港的輸出額變化，可能受到殖民母國對糖業的資本挹注影響(B)由於基隆離日本較近，其港口對殖民母國的輸出額占比較南部多(C)表中各港口占臺灣對外輸出額比重，與十八世紀後期的情況相仿(D)表中各港口輸出額的變動，應與當時的統治者推動十大建設有關",0.59,0.54
113,社會,44,44.文中巫童悲劇的發生，主要反映出下列何種現象？(A)文化的差異形成文化位階(B)法律的強制力高於宗教信仰(C)民眾行為會受到社會規範影響(D)公共意見是經由反覆辯論而形成,0.59,0.48
113,社會,45,45.文中關於巫童所受待遇的描述，最能凸顯下列何者的重要性？(A)基本人權應受到普遍性的保障(B)公權力的行使應受到法律約束(C)自由信仰宗教的權利應受法律保障(D)政府的權力應相互制衡以避免濫權,0.84,0.53
113,社會,46,46.根據文中第一段內容判斷，相較於電動機車，部分民眾喜愛使用電動自行車的原因，最可能為下列何者？(A)該產品的市場競爭程度日漸提升(B)選擇使用該項產品的機會成本較低(C)受匯率變化影響，產品販售價格調降(D)負向誘因增加，民眾使用產品意願提高,0.76,0.5
113,社會,47,47.文中政府於2022年4月所做的變革，其過程須經下列哪一程序？(A)公民投票複決(B)憲法法庭審理(C)行政機關移請覆議(D)中央立法機關通過,0.7,0.5
113,社會,48,48.根據文中內容判斷，在修正規定施行前已持有微型電動二輪車者，關於其領用車牌的敘述，下列何者最適當？(A)最晚要在2024年5月3日領用車牌，以免遭受行政處罰(B)最晚要在2024年5月3日領用車牌，以免遭受刑事處罰(C)最晚要在2024年11月29日領用車牌，以免遭受行政處罰(D)最晚要在2024年11月29日領用車牌，以免遭受刑事處罰,0.73,0.47
113,社會,49,49.根據上文及觀察圖(二十三)中不同年分各州眾議員席次的變化情形，可以推論美國人口在這段期間有下列何項變動？(A)南部州人口成長速度較東北部的州快(B)美國各州持續呈現人口負成長的狀態(C)加州因國際移民眾多而人口成長加快(D)禁止移民的政策主導德州人口的變化,0.71,0.56
113,社會,50,50.影響美國各州人口多寡的因素眾多且不相同，觀察圖(二十三)中2020年眾議院席次僅有1席的州，下列何者與這些州人口少的原因較無關聯？(A)地形崎嶇(B)工業就業機會少(C)位居高緯且氣候嚴寒(D)深受殖民地式經濟影響,0.64,0.49
113,社會,51,51.根據上文並參考圖(二十四)臺灣人口分布狀況，下列關於各行政區立委席次分配的說明何者正確？(A)屏東縣區域立委席次少於臺東縣(B)新北市區域立委席次多於宜蘭縣(C)彰化縣區域立委席次為全臺最少(D)臺南市區域立委席次為全臺最多,0.84,0.51
113,社會,52,52.根據上文，「新電影」出現之前的戰後臺灣電影，最不可能播映下列何種劇情？(A)中國明朝年間，來自各路的武功高手在龍門客棧展開激烈戰鬥(B)國軍將領對抗日軍時陣亡，蔣中正題字「英烈千秋」表示悼念(C)男主角與豪門望族的女兒產生戀情，並捲入家族間的恩怨情仇(D)主角因二二八事件遭到軍警處決，留下妻小長期受到政府監視,0.61,0.48
113,社會,53,53.根據上文，「新電影」發展之初，最可能以下列何者作為電影題材？(A)宣揚政府推行南進政策所帶來的經濟成就(B)關注一般農民、勞工等小人物生活中的困頓(C)受到美援影響，將美國流行文化作為劇情主軸(D)重視原住民文化，發揚原住民族音樂與神話傳說,0.66,0.5
113,社會,54,54.上文「削蘋果事件」中，國家企圖限制的人民權利類型，與下列何者最相似？(A)對法庭上的被告宣告褫奪公權(B)剝奪貪污罪犯應考公職的資格(C)禁止過度血腥暴力影像的出版(D)要求外國旅客入境應接受審查,0.59,0.39
114,社會,1,1.一國若發生重大自然災害，可能會直接衝擊該國的經濟活動，而成為較脆弱的投資環境。臺灣因位於地震帶常發生地震，且易受颱風侵襲，於2015年被某金融機構列為最脆弱的十個國家之一。下列哪一國家最可能也因為常發生上述二種自然災害而列名其中？(A)日本(B)伊朗(C)北韓(D)澳洲,0.91,0.35
114,社會,2,2.2019年底，臺灣的農場與牧場，正式迎來首批合法的農業移工，其中2名是酪農移工，其餘5名則是外展農業移工。外展農業移工意指由農會、漁會、農林漁牧有關之合作社，或非營利組織等「外展機構」所聘僱的外國人，並由外展機構指派其至服務的場所從事農務工作。上述政策的推行主要是為了因應下列何項問題？(A)農業勞動力老化(B)農產品的安全性(C)農村失業率偏高(D)稻米的生產過剩,0.86,0.46
114,社會,3,3.某部電影描述主角與母親及只會說華語的祖母，同住在美國舊金山華人聚集的街區，並出現拿筷子吃飯、與家人共度春節及清明節等原鄉文化情節，而主角雖然從小在美國長大，但在生活中仍經常使用華語。上述電影情節的文化意涵及傳播方式，與下列何者呈現的概念最相近？(A)利用國際婦女節倡導家務分工性別平權理念(B)來自泰、緬的新住民與移工齊聚慶祝潑水節(C)推行國語運動貶低母語所產生的不平等現象(D)華人認為烏鴉象徵厄運，在日本則象徵吉祥,0.83,0.49
114,社會,4,4.圖(一)是某行政區內名為挖仔的聚落地圖。根據該聚落所處環境特色判斷，其地名代表的意義最可能為下列何者？(A)位於岬灣海岸的灣澳(B)鄰近溪流河道的轉彎處(C)位處高山之間的小谷地(D)台地上的低窪地蓄水成湖,0.62,0.47
114,社會,5,5.某研究於2018年調查發現，臺灣不同地區民眾對於各種社會議題的關注傾向與程度有所差異，其中部分地區的民眾對於自身周遭環境的議題更加關切，例如離島地區。下列何者最可能為離島地區民眾較為關注的議題？(A)適當管制房價，降低民眾租屋或購屋的負擔(B)落實區域間資源分配，讓民眾獲得同等醫療品質(C)管制重工業廢水的排放，避免造成土壤重金屬汙染(D)大規模土石流或崩塌，可能導致建築物毀損及人員傷亡,0.81,0.4
114,社會,6,6.圖(二)是臺灣歷史上某地區的地圖。根據內容判斷，此圖最有可能出自下列何者？(A)大航海時代的〈熱蘭遮城鎮鳥瞰圖〉(B)清帝國統治時期的《淡水廳志》(C)日本統治時期的〈臺北州大觀〉(D)戰後臺灣的《最新版臺灣街道圖》圖(二),0.85,0.52
114,社會,7,7.中國史上某作家發表了一部著作，他在書中提倡表(ㄧ)六項女性應當恢復的自然權利，如表(一)所示。該著作所提倡的主張，最可能與下列何者有關？(A)隋唐時期，西域民族風俗傳入中國(B)宋元時期，朱熹學術成就受到推崇(C)明末清初，中國引入西方科學知識(D)晚清時期，近代歐洲思潮傳入中國,0.79,0.5
114,社會,8,8.「十一世紀時，旅居中國的穆斯林商人，在生活方面可以依照自身的習俗行事，例如他們在廣州的清真寺高塔上，懸掛旗幟、燈火來指引船隻出入港口。但在貿易方面，仍須受到官方機構的管轄，此機構負責收取關稅、接運貢品，並執行香料、珊瑚及象牙等進口商品的專賣，監督商家船隻的活動。」上述的「機構」最可能是下列何者？(A)洋行(B)驛站(C)市舶司(D)總理各國事務衙門,0.66,0.53
114,社會,9,9.「巴黎和會引起中國強烈的民族情緒，在部分知識分子的心中，西方角色從啟蒙者轉變為壓迫者，因此他們逐漸對維護帝國主義、資本主義的西方國家感到失望。在五四運動後，有些知識分子開始轉向世界革命理論，試圖從俄國革命家對於受壓迫民族的呼籲，以及俄國新政權宣布放棄沙皇時代在中國特權的聲明中，找到改變中國的出路。」上述內容最可能與下列何者有關？(A)中華民國的建立(B)西安事變的發生(C)中國共產黨的成立(D)文化大革命的發動,0.52,0.44
114,社會,10,10.圖(三)是一幅歷史上的木刻版畫。根據畫中(cid:514)(cid:1187)(cid:5313)(cid:1663)(cid:6176)(cid:516)(cid:567)內容判斷，作者的立場最可能是下列何者？(A)強調君士坦丁堡教會擁有基督教的領導權(B)支持路德教派所提出因信得救的信仰主張(C)主張只有希伯來民族能作為耶和華的選民(D)認同羅耀拉等人所提倡天主教改革的理念,0.62,0.44
114,社會,11,11.一間跨國咖啡公司打算在某國的傳統文化觀光區設立分店，但卻因為品牌形象與當地建築、傳統飲食習慣不同而引發居民抗議。該公司為此改變店面沿用的品牌風格，除了採用相容於該區環境的色系，還將原本的英文招牌改用當地文字呈現，並增加販售具當地料理特色的創意餐點，希望透過這些舉動降低當地的反彈聲浪。上述跨國公司的舉動，與下列何者最相符？(A)成立跨國企業，強化國際分工(B)憑藉強勢文化，推動產業轉型(C)尊重多元文化，促進文化融合(D)凝聚社區認同，發展社區組織,0.9,0.35
114,社會,12,12.美國於2022年6月21日起，禁止進口來自中國新疆的商品，因為美國政府認為這些商品是強迫維吾爾人勞動的產物。如果企業想要繼續將在新疆生產的商品出口至美國，則必須提出充足的證據，證明商品的生產過程沒有涉及強迫勞動問題。美國執行上述管制措施的主要理由，最可能是下列何者？(A)擴大對外貿易的出超金額(B)減少全球化下的貿易障礙(C)保障旅外國民的工作權益(D)避免侵害人權的商業行為,0.88,0.49
114,社會,13,13.某大學於學期末時，在校內美食街設立意見回饋箱，消費者有任何建議都可以寫在意見單上投入回饋箱中，學校會參考這些回饋的意見，藉以改善未來美食街的營運方式。根據上述內容判斷，下列何項回饋意見最能提升市場的競爭程度？(A)廠商應提供校內師生購買餐點九折優惠(B)應要求廠商提供餐點食材的生產履歷證明(C)希望廠商販售份量較少且價格較便宜的餐點(D)學校應招募更多廠商進駐美食街提供多元餐點,0.74,0.38
114,社會,14,14.一對姊妹先後結婚了，圖(四)是他們之間關係的示意圖。根據圖中內容判斷，甲、乙、丙、丁四人之間最不可能存在下列何種親屬關係？(A)配偶(B)姻親(C)直系血親(D)旁系血親圖(四),0.63,0.52
