year,subject,number,question,pass,dis
113,自然,21,21.以下為某學生在同一時間、同一花圃內，種植甲、乙、丙三種不同品牌薄荷種子的步驟：1.在花圃內畫設L、L、L三條種植的路線。甲乙丙2.分別平均在路線L灑上甲種子、路線L灑上乙種子、路線L灑上丙種子。甲乙丙3.每天在三條路線上以相同灌溉方式補充土壤的水分。4.一週後，記錄三條路線上發芽的種子數。表(五)為學生記錄此實驗的相關數據，若三條路線的生長環境都相同，根據此結果，下列敘述何者最合理？表(五)(A)甲、乙兩品牌的發芽比例相等(B)乙、丙兩品牌的發芽比例相等(C)甲品牌比乙、丙品牌容易發芽(D)丙品牌比甲、乙品牌不容易發芽,0.77,0.58
113,自然,22,22.小書與小花將某株被子植物莖部的形成層外圍構造剔除，發現此株植物逐漸因根部無法獲得養分而死亡，以下為兩人對此株植物的推論：小書：此株植物較可能為雙子葉植物。小花：此株植物較可能為單子葉植物。下列對兩人推論的敘述何者正確？(A)兩人均合理(B)兩人均不合理(C)只有小書合理(D)只有小花合理,0.57,0.52
113,自然,23,23.某篇關於氫應用的報導說明如下：「金屬多以氧化物的形式封藏於岩石礦物中，可利用氫和氧易起反應的特性，將氧從礦物中移除，留下可用的純金屬和水。」關於上述畫線處提及的反應，下列說明何者最合理？(A)因為氫被氧化，所以是氧化還原反應(B)因為礦物被氧化，所以是氧化還原反應(C)因為金屬氧化物溶於水呈酸性，所以是酸鹼中和反應(D)因為金屬氧化物溶於水呈鹼性，所以是酸鹼中和反應,0.59,0.59
113,自然,24,24.阿華在赤道某處地面透過儀器觀測太陽，兩日內地面上可見太陽明亮面積的百分比變化如圖(十三)。已知觀測期間天氣晴朗無雲，則下列有關第二日9時至12時之間所見的現象敘述，何者最合理？(A)當日應該是農曆十五(B)當日白天長度是一年中最短的(C)此現象是月球的影子落在地球上所造成(D)此現象是阿華隨地球自轉進入夜晚所造成圖(十三),0.62,0.5
113,自然,25,25.圖(十四)為、兩種岩類的照片及說明，為一種作用。的碎屑物質經過長時間的後，會成為。下列有關、、的敘述，何者最合理？(cid:33)(cid:33)(cid:33)(cid:2178)(cid:1175)(cid:1837)(cid:1759)(cid:4800)(cid:2015)(cid:917)(cid:1255)(cid:1154)(cid:4086)(cid:1254)(cid:3544)(cid:6210)(cid:2895)(cid:928)(cid:500)(cid:1254)(cid:3544)(cid:1800)(cid:2220)(cid:1088)(cid:1254)(cid:1988)(cid:2133)(cid:500)(cid:33)(cid:33)(cid:33)(cid:1937)(cid:1759)(cid:4715)(cid:2178)(cid:3031)(cid:1992)(cid:1053)(cid:1139)(cid:1222)(cid:1392)(cid:2053)(cid:5065)(cid:1712)(cid:1804)(cid:1486)(cid:1291)(cid:502)(cid:1923)(cid:4362)(cid:500)(cid:1066)(cid:3755)(cid:1296)(cid:1486)(cid:1291)(cid:1937)(cid:1759)(cid:4715)(cid:1255)(cid:3755)(cid:928)(cid:1041)(cid:502)圖(十四)(A)為變質岩，為沉積岩(B)為火成岩，為火成岩(C)：高溫與高壓作用，岩石成分與結構發生變化(D)：壓密與膠結作用，碎屑顆粒緊密膠結在一起,0.54,0.52
113,自然,26,26.將一顆裝在絕緣支架的不帶電金屬球，以感應起電的方式使金屬球帶正電，如圖(十五)。若接著再以手輕觸金屬球使其接地後，金屬球的帶電情形及其原因最可能為下列何者？(A)不帶電，因地球的電子經由手流向金屬球(B)不帶電，因金屬球的正電荷經由手流至地球(C)帶正電，因感應起電後再接地，金屬球的電性不受影響圖(十五)(D)帶負電，因地球的電子經由手流向金屬球，使金屬球內負電荷總數多於正電荷,0.35,0.49
113,自然,27,27.在一大氣壓下，將一塊質量100g的冰塊置於燒杯中，以穩定熱源均勻加熱，其溫度與加熱時間的關係如圖(十六)。根據此圖判斷下列何者正確？(A)T的數值為01(B)t可以表示冰塊的熔點1(C)當時間大於t，燒杯中的水只會以氣態存在2圖(十六)(D)在t～t期間，燒杯中的水是以固體與氣體共存的狀態,0.45,0.55
113,自然,28,28.美環將兩種不同的天氣系統分為甲、乙類，並舉例說明，如表(六)所示。但他的舉例有錯誤，應更正為下列何者才合理？表(六)(A)颱風移到乙類，另外兩者不變(B)太平洋暖氣團移到乙類，另外兩者不變(C)颱風移到乙類，蒙古大陸冷氣團移到甲類(D)颱風與太平洋暖氣團移到乙類，蒙古大陸冷氣團移到甲類,0.55,0.55
113,自然,29,29.在自來水中加入氯氣雖然可以消毒，但氯氣可能會進一步反應產生致癌物。下列實驗，想知道將自來水靜置一段時間或加熱能否降低餘氯量，實驗結果如表(七)和表(八)：表(七)表(八)依據表中結果判斷，下列說明何者最合理？(A)僅由表(七)的結果，可以判斷溫度高低與能否降低餘氯量有關(B)僅由表(八)的結果，可以判斷靜置時間長短與能否降低餘氯量有關(C)由表(七)結果可以做出在10℃時，餘氯量也會隨靜置時間增加而下降的結論(D)以表(七)數據做為參照，可使用表(八)的結果來判斷加熱能否降低餘氯量,0.63,0.49
113,自然,30,30.青蛙的染色體有13對，其中1對為性染色體。在不考慮突變的情況下，雌蛙卵巢內經減數分裂後的卵子，應有幾條性染色體？(A)1條(B)2條(C)13條(D)26條,0.48,0.54
113,自然,31,31.小茵居住在臺灣，圖(十七)為他就讀學校的教室平面圖。小茵發現每日正午時，陽光從窗戶照射進教室內的範圍會變化，圖中白色區域為某日受到正午陽光直接照射到的範圍。之後他連續二個月每天觀察，發現正午陽光直接照射到的範圍，從第1排逐漸擴大至第3排，再逐漸縮至第2排。推測下列何者最可能是小茵觀察的時間區間？(A)春分前至春分後(B)夏至前至夏至後圖(十七)(C)秋分前至秋分後(D)冬至前至冬至後,0.31,0.36
113,自然,32,32.一一座座游游泳泳池池裡裡有有多多少少的的尿尿？？安賽蜜是優酪乳中的甜味劑，不易被人體消化，會由尿液排出體外。研究團隊檢測加拿大游泳池的安賽蜜濃度，一座84萬公升游泳池的安賽蜜濃度為2.1×10—7g/L，再參考「……」，經換算後，可知該游泳池約含有75公升的尿液。上述「……」所指的最可能為下列何者？(A)該游泳池池水的密度此處濃度單位g/L，表示每公升(B)加拿大人尿液的平均密度池水含有溶質的質量(g)(C)該游泳池含有安賽蜜的總質量(D)加拿大人尿液中安賽蜜的平均濃度,0.39,0.37
113,自然,33,33.圖(十八)為人體的泌尿系統和其所連接血管的示意圖，其中乙血管中的氧氣含量比甲血管多。有關丙器官的生理功能及血液進出丙的路徑，下列敘述何者正確？(A)形成尿素，甲→丙→乙(B)形成尿素，乙→丙→甲(C)形成尿液，甲→丙→乙(D)形成尿液，乙→丙→甲,0.5,0.57
113,自然,34,34.將圖(十九)甲、乙、丙、丁四個不同材質的實心正立方體分別放入1L水中，水的密度為1.0g/cm3。已知四種物體皆不與水發生化學反應，且不吸水也不溶於水，則根據表(九)判斷，靜止平衡後，哪一個物體在液面下的體積最大？(A)甲表(九)(B)乙(C)丙(D)丁,0.43,0.59
113,自然,35,35.圖(二十)為某小島發生一次規模為M、震央震度為5弱的震度分布圖，甲、乙、丙為測站位置。表(十)為小方整理這些測站在不同次地震得到的資訊，其中只有一次是圖(二十)地震的資訊。根據上述資訊，M的值或範圍應為下列何者？表(十)圖(二十)(A)M＝5.2(B)5.2＜M＜6.1(C)M＝6.1(D)M＞6.1,0.36,0.52
113,自然,36,36.已知下列各選項的示意圖，表示由透鏡主軸上P點發射的光線，經過透鏡後的偏折情形，則哪一個選項中透鏡的焦距最可能為10cm？(A)(B)(C)(D),0.33,0.38
113,自然,37,37.已知甲、乙兩種不同的金屬元素分別與同濃度的鹽酸反應，反應後只會產生氫氣與金屬的氯化物。取甲金屬24.3g與鹽酸反應，另取乙金屬65.4g與鹽酸反應，兩個反應的金屬都完全耗盡，且產生的氫氣質量均為2.0g，則比較兩個反應的反應物與產物的質量，下列何者正確？38.如圖(二十一)，在無摩擦力的水平面靜置一個質量為M的木塊，今以水平外力F推動此木塊，使其沿力的方向移動S的距離，外力對木塊所作的功完全轉換為木塊的動能。小明與小華想要讓木塊獲得的動能變圖(二十一)為原本的2倍，他們分別提出以下策略：兩人的策略是否合理？(A)兩人皆合理(B)只有小明合理(C)只有小華合理(D)兩人皆不合理,0.37,0.32
113,自然,38,38.如圖(二十一)，在無摩擦力的水平面靜置一個質量為M的木塊，今以水平外力F推動此木塊，使其沿力的方向移動S的距離，外力對木塊所作的功完全轉換為木塊的動能。小明與小華想要讓木塊獲得的動能變圖(二十一)為原本的2倍，他們分別提出以下策略：兩人的策略是否合理？(A)兩人皆合理(B)只有小明合理(C)只有小華合理(D)兩人皆不合理,0.25,0.31
113,自然,39,39.小美在植物圖鑑中看到杜鵑花科(Ericaceae)中的金毛杜鵑(Rhododendronoldhamii)後，若想要依學名搜尋與此植物同屬但不同物種的植物，則下列何種查詢方式最能達到他的目的？(A)學名第一個字為Ericaceae的植物(B)學名第二個字為oldhamii的植物(C)學名第一個字為Rhododendron的植物(D)學名為Rhododendronoldhamii的植物,0.65,0.59
113,自然,40,40.下列哪一實驗裝置圖最適合用來表示以直流電源在鐵片上鍍銅？(A)(B)(C)(D),0.51,0.59
113,自然,41,41.某工廠進行原料加工的製程如表(十一)。表(十一)當開始加工時，此原料中酵素X會持續催化原料中物質甲轉變成物質乙，但超過75℃後就無法再有催化的功能。若僅考慮酵素X的作用，這段加工製程中，哪兩時間點所含物質乙的量最相近？(A)10:00和10:10(B)10:15和10:25(C)10:25和10:45(D)10:50和11:00,0.38,0.54
113,自然,42,42.根據本文，過去食蛇龜曾面臨下列何種問題？(A)棲地破壞(B)環境汙染(C)過度捕捉(D)外來種引入,0.86,0.44
113,自然,43,43.根據本文，關於食蛇龜在IUCN的分類，下列何者最合理？(A)屬於滅絕物種(B)屬於低風險物種(C)屬於未做評估物種(D)屬於生存受脅物種,0.84,0.5
113,自然,44,44.根據本文，下列何者最符合該國政府對未來發電方式的期望？(A)(B)(C)(D),0.63,0.47
113,自然,45,45.根據本文，將燃煤發電改採燃氣發電為主，可達到下列何種目的？(A)減少每發一度電時所需耗費的金錢(B)減少每發一度電時空氣汙染物的排放(C)增加再生能源在整體能源使用的比例(D)增加每發一度電時所排放的溫室氣體量,0.82,0.5
113,自然,46,46.根據圖(二十四)，2021年的「住宅用電」可表示為下列何者？(A)2.235×1010度(B)2.235×1011度(C)5.2729×1011度(D)5.2729×1012度,0.61,0.58
113,自然,47,47.文中提及「一般認為冷氣時會影響住宅用電多寡，冷氣時增加會使住宅用電增加，減少則使住宅用電減少」，下列哪一項數據最符合上述引號中的說法？(A)2017～2018年冷氣時與住宅用電的變化情形(B)2020～2021年冷氣時與住宅用電的變化情形(C)這五年中，冷氣時最低年分與住宅用電最低年分，兩者的對應關係(D)這五年中，冷氣時最高年分與住宅用電最高年分，兩者的對應關係,0.66,0.57
113,自然,48,48.文中「冷氣時」選擇以超過28℃的時數計算，其原因可能與下列何者最相關？(A)28℃為臺灣的平均氣溫(B)氣溫28℃時冷氣機最耗電(C)28℃以上的氣溫，會讓多數民眾選擇開冷氣機(D)冷氣機設定為28℃時，冷房效果最佳最為省電,0.74,0.47
113,自然,49,49.圖(二十五)中的二氧化碳濃度變化資料，整張圖所呈現的時間範圍約為多久？(A)5個星期(B)5個月(C)5年(D)50年,0.6,0.53
113,自然,50,50.文末提及「氧氣的濃度也會有週期性變化」，其變化百分比與理由，下列何者最合理？(A)因CO的分子量大於O，故O的變化百分比會比2～3%要小很多222(B)因CO的分子量大於O，故O的變化百分比會比2～3%要大很多222(C)因大氣中O的濃度比CO高得多，故O的變化百分比會比2～3%要小很多222(D)因大氣中O的濃度比CO高得多，故O的變化百分比會比2～3%要大很多,0.35,0.41
114,自然,1,1.孕婦產檢時常使用超聲波來檢查腹中胎兒的生長情形，當醫生使用超聲波進行檢查時，孕婦對超聲波的聽覺感受，下列說明何者最合理？(A)孕婦會聽見低沉的轟隆聲超聲波亦稱作超音波(B)孕婦會聽見尖銳刺耳的聲音(C)因頻率過高，故孕婦聽不見超聲波(D)因波速過快，故孕婦聽不見超聲波,0.81,0.51
114,自然,2,2.小陞想以圖(一)中的裝置或器材，測量一顆形狀不規則小石頭的密度，他應選擇哪兩項來測量？50mL5040308910762045310120圖(一)(A)甲與丁(B)甲與丙(C)乙與丁(D)乙與丙,0.81,0.49
114,自然,3,3.有報導指出：「在都市觀察到麻雀的頻率有變少的趨勢，可能的原因很多，其中之一為白尾八哥的入侵。白尾八哥築巢偏好的位置與麻雀相近，食物種類也相似，甚至被觀察到會以麻雀幼鳥為食。」根據上述報導，白尾八哥與麻雀之間最符合下列哪兩種交互作用？(A)競爭、掠食(B)競爭、共生(C)共生、掠食(D)寄生、掠食,0.9,0.39
114,自然,4,4.小志將物質分成元素、化合物和混合物三類，並舉例如表(一)。表中各例子所含原子種類多寡的比較，下列何者正確？表(一)(A)笑氣＞硫磺(B)硫磺＞笑氣(C)硫磺＞花岡岩(D)三個例子都一樣多,0.69,0.65
114,自然,5,5.圖(二)為一鋒面的剖面示意圖，黑色曲線表示鋒面，兩側分別為甲、乙空氣，箭頭為空氣沿著鋒面上升的方向，並呈現鋒面附近的雲雨分布情形。關於此鋒面兩側甲、乙空氣的性質比較，下列何者最合理？(A)甲、乙皆為暖空氣(B)甲、乙皆為冷空氣(C)甲為暖空氣、乙為冷空氣(D)甲為冷空氣、乙為暖空氣,0.7,0.47
114,自然,6,6.臺灣地下水資源豐富，許多地區都有取用地下水，若使用不當則可能造成災害。小盈想在簡報中說明過度抽取地下水所造成的影響，則下列照片及其說明何者最適合？(A)(B)(C)(D),0.95,0.32
114,自然,7,7.端午節有「立蛋」的習俗，網路上有民眾說只有在端午節正午時，生雞蛋才可立得起來。如圖(三)，該說法的論點是「端午節時太陽直射北半球，臺灣正好在北半球，因此只有在端午節正午時，太陽對生雞蛋的引力與地球對生雞蛋的引力會恰好相反，兩力相互拉扯才使得生雞蛋能夠直立。」下列四種實驗設計及結果，何者最適合拿來反駁上述說法？(A)將生雞蛋煮熟後剝殼，改於聖誕節正午時在臺灣成功立蛋(B)使用同一種的生雞蛋，改於聖誕節正午時在臺灣成功立蛋(C)把生雞蛋換成生鴨蛋，並於端午節正午時在臺灣成功立蛋(D)另拿不同種的生雞蛋，並於端午節正午時在臺灣成功立蛋,0.78,0.52
114,自然,8,8.圖(四)為某蘆筍植株的示意圖，圖中甲部位經過日光照射，呈現綠色；乙部位未受到日光照射，呈現白色。有關兩部位進行生理作用時所釋出的氣體，下列敘述何者最合理？(A)甲能釋出O，但乙不能2(B)甲能釋出CO，但乙不能2(C)乙能釋出O，但甲不能2(D)乙能釋出CO，但甲不能,0.68,0.61
114,自然,9,9.將一支未削尖的鉛筆置於桌面，鉛筆右端為軟質橡皮，左端為硬質木頭，在其兩端分別以手指施水平力，且兩力作用於同一直線上，施力後保持靜止平衡，如圖(五)。其中手指施於鉛筆左、右兩端力的大小分別為F、F，鉛筆施於左右左、右兩端手指的反作用力大小分別為F′、F′。已知F為1N，若不考慮鉛筆左右左與桌面間的摩擦力，則下列關係何者正確？(A)F′＜F＜1N右右(B)F′＜F＝1N右右(C)F′＝F＜1N右右(D)F′＝F＝1N,0.75,0.52
114,自然,10,10.如圖(六)，甲、乙、丙三個金屬球，甲球帶負電，乙、丙兩球帶正電，剛開始乙球距離甲球2m，距離丙球1m，之後將乙球向左移動1m，使乙球距離甲球1m，距離丙球2m。若甲、乙間的靜電力大小為F，乙、丙間的靜電力大小甲乙為F，則移動前後，有關F、F的大小變化，下列何者正確？乙丙甲乙乙丙(A)F變大，F變大甲乙乙丙(B)F變大，F變小甲乙乙丙(C)F變小，F變大甲乙乙丙(D)F變小，F變小,0.72,0.52
114,自然,11,11.某電玩公司為了防止兒童誤吞遊戲主機的遊戲卡，因而在遊戲卡塗上苯甲地那銨。苯甲地那銨是非常苦的物質，其濃度只要達到______，也就是每1000g的溶液中含有30mg的苯甲地那銨，便會苦到讓人難以忍受。上述空格最適合填入下列何者？(A)30%(B)30mg(C)30ppm(D)30g/cm3,0.71,0.49
114,自然,12,12.當看到喜愛的明星時，小明站在原地大聲尖叫，而阿華則是追著明星跑。表(二)整理上述兩人行為中神經傳導的過程，其中哪一項目的敘述正確？(A)受器表(二)(B)動器(C)控制的中樞(D)傳導的神經,0.7,0.54
114,自然,13,13.房產專家建議，若可以選擇，住在臺北的居民，其陽臺面對的方向盡量不要朝向北邊、東北邊。因為冬天的時候容易下雨，且陽臺面對的方向易有強風，雨水會直接打向陽臺，容易使晾晒的衣物淋溼。專家的這個建議是否適用於其他地區？(A)適用於臺南，因為冬天時位處季風迎風面的臺南氣候偏溼(B)適用於基隆，因為冬天時位處季風背風面的基隆氣候偏溼(C)不適用於宜蘭，因為冬天時位處季風迎風面的宜蘭氣候偏乾(D)不適用於高雄，因為冬天時位處季風背風面的高雄氣候偏乾,0.7,0.61
114,自然,14,14.有三顆小球，在紅光照射下，觀察到小球分別呈現紅色、紅色、黑色，關於這三顆小球在白光照射下所呈現顏色的推論，下列何者最合理？(A)至少有一顆紅球(B)至少有一顆黑球(C)最多有兩顆白球(D)最多有兩顆綠球,0.67,0.52
114,自然,15,15.目前認為地球表層是由數個大小與形狀不同的板塊所組成，圖(七)為現今的板塊分布示意圖，並標出其中幾個板塊的名稱。根據上述資訊，下列說明何者最合理？(A)這些板塊的交界與各個大陸的海陸交界都吻合圖(七)(B)這些板塊會移動而使陸地與海底的地形也隨著改變(C)這些板塊的交界上，皆形成了高聳巨大的陸地山脈(D)這些板塊皆位於軟流圈之上，且交界均為中洋脊的位置,0.74,0.52
114,自然,16,16.圖(八)是某地的地層剖面示意圖。已知該地由火山灰堆積形成的岩層約在8百萬年前形成，岩脈約在6百萬年前形成，且該地的地層並未經過上下翻轉。根據圖中資訊，下列關於各地層形成時間之推論，何者最不合理？(A)砂岩形成的時間，比頁岩形成的時間晚(B)岩脈形成的時間，比石灰岩形成的時間晚(C)石灰岩形成的時間，可能在7百萬年前(D)頁岩形成的時間，可能介於6～8百萬年前之間圖(八),0.68,0.57
114,自然,17,17.已知Ca和Cl的原子序分別為20、17，Ca2+和Cl的質子數和電子數如表(三)，表中w、x、y、z的數值大小比較，下列何者正確？(A)w＞z表(三)(B)x＞y(C)x＞z(D)y＞w,0.66,0.57
114,自然,18,18.一個質量2kg的長方體木塊靜置於水平桌面上，若對木塊施一水平向東的外力F，其摩擦力(f)與外力(F)的關係圖如圖(九)。根據此圖判斷下列敘述何者正確？(A)最大靜摩擦力為300gw(B)外力F由0增加至300gw時，木塊即開始向東運動圖(九)(C)若外力F小於400gw時，則外力F越小，靜摩擦力也越小(D)若外力F大於400gw時，則外力F越大，動摩擦力也越大,0.59,0.61
114,自然,19,19.為為了了減減少少溫溫室室氣氣體體，，地地質質學學家家將將二二氧氧化化碳碳變變成成岩岩石石的的一一部部分分將發電廠產生的二氧化碳灌入大量的水中，以管線將這些氣泡水輸送到數公里遠的區域，接著透過高壓將氣泡水注入地下一千公尺深的岩層中，這些氣泡水會和鈣、鎂等離子反應而「固化」，並填充岩層空隙。二氧化碳一旦固化後，就能存在岩層中。上述二氧化碳變成岩石一部分的過程，是利用下列二氧化碳(水溶液)的何種性質？(A)密度大於空氣(B)溶於水呈酸性(C)可與鈣離子反應產生難溶於水的碳酸鹽(D)可與鈉離子反應產生易溶於水的碳酸鹽,0.6,0.45
114,自然,20,20.一群健康成人吃了等量的食物甲或乙後，平均血糖濃度的變化如圖(十)。已知健康成人空腹平均血糖濃度約為90mg/dL，根據此圖推論，下列何者最合理？(A)進食後，甲比乙更早導致升糖素分泌量增加(B)進食後，甲比乙更早導致胰島素分泌量增加(C)進食後，乙比甲更早導致升糖素分泌量增加(D)進食後，乙比甲更早導致胰島素分泌量增加,0.55,0.45
114,自然,21,21.購買高濃度的酒精，可自行稀釋及分裝成消毒用酒精，但並非所有的塑膠容器都適合盛裝高濃度酒精，有些會被乙醇溶解或腐蝕而使容器變輕。下列研究將三種為熱塑性聚合物材質的容器，分別在50℃和70℃的溫度下，浸入高濃度的酒精中，容器的質量變化率如圖(十一)：圖(十一)僅依據上述資訊，下列說明何者最合理？(A)三種材質中，PET最適合盛裝高濃度酒精(B)在兩種溫度下，PP都是最不適合盛裝高濃度酒精(C)鏈狀聚合物的材質比網狀聚合物更適合盛裝高濃度酒精(D)與50℃相比，三種材質皆是在70℃的條件下容器耗損率較高,0.65,0.56
114,自然,22,22.圖(十二)為某植物的莖部剖面示意圖。若想利用某儀器探測其蒸散作用的速率，關於實驗所需探測的圖中部位及對應理由，下列何者最合理？(A)甲，因為它是運輸水分的部位(B)甲，因為它是運輸有機養分的部位(C)乙，因為它是運輸水分的部位(D)乙，因為它是運輸有機養分的部位,0.65,0.58
114,自然,23,23.下列選項為四種在海面上的等壓線分布圖，已知各圖中涵蓋的空間範圍皆相同，數值代表該等壓線的氣壓，單位為百帕。根據等壓線上的數值推論，下列哪張圖中的甲處風速最大？(A)(B)(C)(D),0.5,0.49
114,自然,24,24.表(四)為部分鳥類資料，推論表中所有表(四)鳥類在分類上的敘述，何者是可能的？(A)最多包含3個目、4個屬(B)最多包含3個目、6個屬(C)最多包含4個目、4個屬(D)最多包含4個目、6個屬,0.56,0.41
114,自然,25,25.下列實驗探討鋅銅電池電極的面積大小對於電池電壓與電流的影響：實驗器材：大電極(3.0cm×8.0cm)：大銅片、大鋅片各兩片小電極(1.0cm×8.0cm)：小銅片、小鋅片各兩片除了電極面積不同，其餘實驗條件皆相同，並以三用電表檢測電壓與電流，結果如表(五)：表(五)關於此實驗的說明，下列何者合理？(A)電極面積不同對於電功率變化的影響，負極大於正極(B)電極面積不同對於電功率變化的影響，正極大於負極(C)正極面積相同，負極面積不同，對於電壓值變化比例的影響大於電流值(D)負極面積相同，正極面積不同，對於電壓值變化比例的影響大於電流值,0.53,0.45
114,自然,26,26.阿偉想要藉由實驗比較鋁和銅的比熱大小關係，若加熱條件相同，且忽略熱量散失，則下列四種方式，哪一種最合理？(A)分別加熱相同體積的鋁和銅，先開始熔化者比熱較小(B)分別加熱相同體積的鋁和銅，溫度上升較快者比熱較小(C)分別加熱相同質量的鋁和銅，先開始熔化者比熱較小(D)分別加熱相同質量的鋁和銅，溫度上升較快者比熱較小,0.62,0.57
114,自然,27,27.博物館展示一臺19世紀的骨董複式顯微鏡，如圖(十三)。小文根據博物館提供的說明，比較該顯微鏡和現代複式顯微鏡各構造的功能，何者差異最大？圖(十三)28.有些物質可使棕色的碘液進行還原反應，反應後溶液呈無色，例如許多水果所含有的維生素C。圖(十四)以維生素C和綠茶茶水分別進行實驗：圖(十四)僅依據本實驗結果，下列推論何者最合理？(A)綠茶茶水中必定含有維生素C(B)綠茶茶水中必定含有能被氧化的物質(C)綠茶茶水進行氧化反應，維生素C進行還原反應(D)因實驗結果溶液顏色改變，故綠茶茶水可做為酸鹼指示劑,0.42,0.22
114,自然,28,28.有些物質可使棕色的碘液進行還原反應，反應後溶液呈無色，例如許多水果所含有的維生素C。圖(十四)以維生素C和綠茶茶水分別進行實驗：圖(十四)僅依據本實驗結果，下列推論何者最合理？(A)綠茶茶水中必定含有維生素C(B)綠茶茶水中必定含有能被氧化的物質(C)綠茶茶水進行氧化反應，維生素C進行還原反應(D)因實驗結果溶液顏色改變，故綠茶茶水可做為酸鹼指示劑,0.57,0.57
114,自然,29,29.甲、乙、丙三個相同的試管中，分別裝有密度不同的X、Y兩種液體，兩種液體不發生化學反應且互不相溶，所占體積及靜止平衡時的狀態如圖(十五)。若裝有液體的甲、乙、丙三試管，其總質量分別為m、m、m，則下列關係何者正甲乙丙確？(A)m＝m＝m甲乙丙(B)m＞m＞m甲丙乙(C)m＞m＞m乙甲丙(D)m＞m＞m,0.54,0.62
114,自然,30,30.假設孔雀魚的黑眼睛及紅眼睛由一對遺傳因子所控制，遺傳因子有顯性A與隱性a兩種。將甲、乙兩隻黑眼睛孔雀魚交配，所生下的眾多子代有黑眼睛及紅眼睛兩種，其中任意選擇兩隻黑眼睛的子代標記為丙、丁，此過程如圖(十六)。在不考慮突變的情況下，推測甲、乙、丙、丁中，哪兩隻控制眼睛顏色性狀的基因型一定相同？(A)甲、乙(B)甲、丙(C)乙、丁(D)丙、丁,0.63,0.64
114,自然,31,31.圖(十七)為甲、乙兩組電流磁效應實驗，兩組實驗所用材料相同，乙組較甲組多連接一顆電池，銅線的擺放方向均為南北向。已知下列選項中磁針黑色部分為N極，則甲、乙兩組實驗中磁針的偏轉方向，哪一組最合理？圖(十七)(A)(B)(C)(D),0.47,0.54
114,自然,32,32.在適當的條件下，HS和SO會發生反應，表(六)22生成HO和S。小如記錄某一反應裝置內2反應前、反應後各物質的質量，如表(六)。下列何組數據最可能是上述反應後各物質的質量？(A)(B)(C)(D),0.47,0.48
114,自然,33,33.如圖(十八)，地質鑽探是以鑽頭從地表垂直向下挖掘，取得岩石樣本進行分析，如果有斷層通過某處的地下，便可藉由地質鑽探了解斷層的特性。某次地震後，斷層破裂至地表，其震央與地表上斷層的位置如圖(十九)，甲、乙為斷層附近兩處可供地質鑽探使用的土地，若想進行鑽探圖(十八)並鑽至斷層面，下列選擇方式何者最能達到目的？(A)若斷層為正斷層選甲處，若斷層為逆斷層則選乙處(B)若斷層為逆斷層選甲處，若斷層為正斷層則選乙處(C)無論是正斷層或逆斷層，皆選擇與震央不同側的甲處(D)無論是正斷層或逆斷層，皆選擇與震央相同側的乙處,0.43,0.48
114,自然,34,34.甲、乙兩種生物的比較如表(七)。關於甲、乙所屬的分類，依序為下列何者？(A)原生生物界、真菌界(B)原生生物界、植物界(C)真菌界、原生生物界(D)真菌界、原核生物界,0.53,0.58
114,自然,35,35.圖(二十)為細胞進行甲、乙兩種不同分裂方式的染色體變化示意圖。若比較「以葉片繁殖出幼苗」及「以種子萌芽成幼苗」的過程中發生的分裂方式，下列敘述何者最合理？(A)兩者皆進行甲(B)兩者皆進行乙(C)以葉片繁殖的進行甲，以種子萌芽的進行乙(D)以葉片繁殖的進行乙，以種子萌芽的進行甲,0.33,0.48
114,自然,36,36.有甲、乙、丙三杯濃度相同的澱粉液，分別加入經不同條件表(八)處理的等量澱粉酶，經相同的作用時間後，以碘液與本氏液分別檢測此三杯溶液，結果如表(八)。根據此結果推測，哪杯澱粉液加入的澱粉酶應已完全失去作用？(A)僅甲(B)僅乙(C)甲和丙(D)乙和丙,0.42,0.48
114,自然,37,37.圖(二十一)為距離太陽最近的五顆行星其公轉軌道示意圖(未依實際距離及大小繪製)，假設這五顆行星與太陽皆位於同一平面上，有關星體的排列方式，下列敘述何者最合理？圖(二十一)(A)若地球、金星、水星呈一直線，地球可能位於金星與水星之間(B)若太陽、地球、火星呈一直線，太陽可能位於地球與火星之間(C)若金星、太陽、水星呈一直線，太陽不可能位於金星與水星之間(D)若火星、地球、木星呈一直線，地球不可能位於火星與木星之間,0.47,0.48
114,自然,38,38.在核發節能標章時須檢測不同品牌、型號的產品是否符合標準，其檢測方式也隨年代而改進。表(九)為81年至106年期間檢測某類電扇的風速時，針對電扇樣品位置條件所做的改變，關於這項改變的目的，最可能為下列何者？表(九)(A)設立可觀察的對照組(B)增加不同變因的實驗組(C)增加電扇樣品位置的控制變因(D)訂立電扇樣品位置的操作(縱)變因,0.41,0.35
114,自然,39,39.一質量固定的物體在水平面上做向東的直線運動，圖(二十二)為其速度(v)與時間(t)的關係圖。若此物體在t＝2s、t＝5s、t＝7s時，所受合力的大小分別為F、F、F，則其大小關係應為下列何者？257(A)F＜F＜F275(B)F＞F＞F275(C)F＝F＞F275(D)F＝F＜F圖(二十二),0.43,0.46
