year,subject,number,question,pass,dis
115,自然,22,22.小明進行圖(十三)中的四次實驗，實驗中的槓桿、砝碼皆相同，槓桿每段長度皆為5cm，進行實驗一、二後，他根據結果推論出論點一，進行實驗三後，他提出論點二，之後進行實驗四，則下列敘述何者最合理？圖(十三)(A)實驗三的結果與論點一相符(B)實驗四的結果與論點一不相符(C)實驗四的結果可以證明論點二不正確(D)實驗四的結果無法使用論點二來說明,0.63,0.49
115,自然,27,27.小華想藉由某地的氣象觀測資料來區分當地的對流層和平流層，他預計繪製的圖表橫軸與縱軸資料類型如圖(十五)。依據上述資訊，關於甲、乙兩圖呈現的趨勢是否可用來區分對流層和平流層的說明，下列何者最合理？圖(十五)(A)甲圖可以，因氣溫在對流層隨高度上升而降低，在平流層則不會(B)乙圖可以，因氣壓在對流層隨高度上升而降低，在平流層則不會(C)兩圖都不可以，因氣溫與氣壓無論在對流層或平流層皆大致固定(D)兩圖都可以，因氣溫與氣壓在對流層皆隨高度上升而降低，在平流層則不會,0.56,0.56
115,自然,28,28.延長線可延長電器的使用距離，並讓多個電器使用同一插座，圖(十六)為一延長線外包裝的安全注意事項，其中「壓鈕」的功能等同於無熔絲開關，則關於此注意事項中的超載，最可能是指下列何者？(A)流經電器的電流值超過電器可負荷的最大電流值(B)輸入電器的電壓值超過電器可負荷的最大電壓值(C)流經延長線的電流值超過延長線可負荷的最大電流值(D)輸入延長線的電壓值超過延長線可負荷的最大,0.55,0.5
115,自然,32,32.一個密度均勻的長方體木塊，長、寬、高分別為30cm、20cm、10cm，置於水平桌面，此時木塊對於桌面所造成的壓力為P。今先將此木塊的長截去10cm，即甲部分，再將寬截去10cm，即乙部分，最後將高截去2cm，即丙部分，如圖(十八)，則此時木塊對桌面所造成的壓力應為下列何者？4(A)P154(B)P5(C)P(D)3P,0.38,0.33
115,自然,34,34.圖(二十)為某網站分析臺灣在此季節較為乾熱，而日本、中國多發生暴雨原因時所使用的示意圖，圖中粗黑曲線為等壓線，甲為某天氣系統，而受到甲與圖中北方高壓的影響，使鋒面長期存在於日本到中國間，導致圖中的區域暴雨。根據上述資訊，圖中的甲以及所提到的鋒面最可能為下列何者？圖(二十)(A)甲為低氣壓，鋒面是冷鋒(B)甲為低氣壓，鋒面是滯留鋒(C)甲為高氣壓，鋒面是冷鋒(D)甲為高氣壓，鋒面是滯留鋒,0.47,0.47
115,自然,35,35.圖(二十ㄧ)中四個磁針的黑色部分代表N極，且均放置於水平桌面上導線的正上方。小惠想藉由觀察磁針是否發生偏轉來判斷電路的電流是否接通，則下列哪一個磁針最不適合作為判斷的依據？(A)甲(B)乙(C)丙(D)丁,0.43,0.49
115,自然,36,36.取20g蔗糖置入20g水中，攪拌均勻後得到甲杯水溶液，另取30g蔗糖置入20g水中，攪拌均勻後得到乙杯水溶液。已知蔗糖均完全溶解，則甲和乙兩杯蔗糖水溶液的重量百分率濃度比是多少？(A)1：1(B)2：3(C)4：5(D)5：6,0.45,0.69
115,自然,38,38.圖(二十三)為嘉義在6/1～隔年1/1的白天時數變化圖，已知某城市位於北半球且緯度比臺灣高，則下列有關此城市與嘉義在相同日期間的白天時數圖，何者最合理？圖(二十三)(A)(B)(C)(D),0.42,0.39
115,自然,47,47.根據本文，已知石英板作用在水滴的力為F′，F′即F的反作用力，則圖(三十一)中呈現的四個狀態，哪一個狀態下F′的大小最大？(A)(B)(C)(D),0.49,0.47
115,自然,49,49.若忽略針筒內鐵粉所占去的體積，試判斷組別二針筒內的氧氣是否完全耗盡？(A)全耗盡，消耗氣體比例等於氧氣含量(B)全耗盡，消耗氣體比例已超過氧氣含量2(C)未耗盡，消耗氣體比例高於氧氣含量的3(D)未耗盡，消耗氣體比例接近氧氣含量的一半,0.38,0.46
115,自然,50,50.依據活性大小，判斷組別四針筒內的鐵粉理論上是否與氣體發生氧化還原反應？(A)因鐵的活性較小，故鐵粉不會被氧化(B)因鐵的活性較小，反應後鐵粉會被氧化(C)因鐵的活性較小，反應後氣體會被氧化(D)因鐵的活性較大，反應後鐵粉會被氧化,0.42,0.47
